"","Estimate"
"1267",26103.8715292625
"1268",33417.7444399718
"1269",35796.7266181227
"1270",25729.2273734377
"1271",27210.1047042021
"1272",72662.8106252661
"1273",37081.9795368114
"1274",24934.077668366
"1275",27235.4192585934
"1276",23918.4035549746
"1277",13027.6676997724
"1278",22465.3372793208
"1279",16914.5155501127
"1280",40380.3163471642
"1281",45376.0106559386
"1282",45336.9078883512
"1283",131640.349195295
"1284",52490.3795053927
"1285",28910.753671237
"1286",25590.5957904049
"1287",54665.5921668239
"1288",16815.5377419422
"1289",64914.8123654319
"1290",20590.0760445369
"1291",5364.98275562755
"1292",34409.1479008139
"1293",21304.0813827872
"1294",11634.9185339235
"1295",20227.8918217264
"1296",16854.1540222549
"1297",137659.322010023
"1298",91668.1117106241
"1299",20692.9801564447
"1300",26799.532197476
"1301",67378.9237751989
"1302",14863.3219586145
"1303",25497.9109765329
"1304",16240.6773302668
"1305",49021.9185665573
"1306",37627.0724667001
"1307",18705.7663062949
"1308",16539.9908293302
"1309",67804.2196967191
"1310",41333.0207079615
"1311",53200.1313481493
"1312",50150.3769579447
"1313",29806.7128798969
"1314",20172.5571496438
"1315",87880.9396789413
"1316",58230.3857061595
"1317",81914.0424188122
"1318",78244.1366265776
"1319",30221.0324834261
"1320",18885.6444151733
"1321",69985.75511286
"1322",12616.3132055209
"1323",35878.5875670433
"1324",54139.9955275884
"1325",34844.6705210074
"1326",62637.6031727133
"1327",46709.9723068394
"1328",9205.13174804456
"1329",50452.1608133041
"1330",18378.2367404712
"1331",46113.4901223018
"1332",156164.705778552
"1333",100131.57109679
"1334",47146.9871398116
"1335",11103.9212362374
"1336",69563.0165779228
"1337",33366.8309189567
"1338",34342.0926870553
"1339",18614.1869338689
"1340",110697.29315078
"1341",56288.4690562527
"1342",55040.7320902518
"1343",39528.7248184478
"1344",24037.6716866963
"1345",33503.6416915085
"1346",135220.582738563
"1347",121151.135567474
"1348",456511.110404329
"1349",63925.2205309083
"1350",533040.24588352
"1351",34295.7410920323
"1352",58556.7510708148
"1353",18957.8610380513
"1354",13879.3084362245
"1355",41890.8906475588
"1356",104789.656571439
"1357",32429.5657602763
"1358",13563.3648233787
"1359",33298.4863075121
"1360",27524.1446465537
"1361",17568.5467566259
"1362",32709.1142166977
"1363",30810.4183839702
"1364",13187.920203153
"1365",53042.1634327366
"1366",8183.81444268722
"1367",26510.7202261547
"1368",28375.6902041347
"1369",98426.0848107649
"1370",90112.708644847
"1371",40744.7926941249
"1372",111079.547660319
"1373",43809.1640965312
"1374",19376.6929845221
"1375",42813.4302891018
"1376",22605.1059470813
"1377",6430.34928535966
"1378",39398.0068724062
"1379",55347.6543427137
"1380",77478.6394218028
"1381",103833.423830229
"1382",4957.8057065675
"1383",35615.3905766589
"1384",15091.6251434328
"1385",108225.567856117
"1386",53428.6416647969
"1387",118673.643310909
"1388",54845.6642596768
"1389",32976.3125740357
"1390",12157.0731249536
"1391",33138.2665339063
"1392",27152.9178396104
"1393",99832.438890223
"1394",77300.9445084741
"1395",53704.6844322591
"1396",130238.112752749
"1397",18058.0554653705
"1398",23155.7146964772
"1399",111226.213555171
"1400",12951.7153181941
"1401",16854.206043134
"1402",41633.7340392461
"1403",28355.883150528
"1404",83780.2255959521
"1405",24081.6575764103
"1406",106005.022445246
"1407",45572.435507268
"1408",12100.3263510172
"1409",46523.9344535189
"1410",36250.4899930098
"1411",48769.2533827247
"1412",30916.8557097214
"1413",62125.6434230333
"1414",39645.8253947913
"1415",119657.28310997
"1416",21257.4798392706
"1417",46480.5372993524
"1418",5732.49884223544
"1419",29241.3479842381
"1420",97407.4100730803
"1421",12479.9332832721
"1422",19064.8620632724
"1423",15802.6229347661
"1424",34773.4314529885
"1425",33613.8422350716
"1426",12482.7548524444
"1427",18473.5705588118
"1428",24320.1726489704
"1429",18323.3945818756
"1430",40539.4747835736
"1431",74295.6631373329
"1432",79165.1739247597
"1433",20849.7023882823
"1434",29560.7435262155
"1435",33294.1583757079
"1436",14547.6059260621
"1437",34382.2641282821
"1438",48968.2390825958
"1439",37861.5897903274
"1440",52255.0588798872
"1441",19992.9711485526
"1442",83488.1988048797
"1443",13550.4059660672
"1444",34297.7137446868
"1445",16206.9596327372
"1446",13461.393027121
"1447",26368.8083586989
"1448",32569.5011395193
"1449",86113.4999445218
"1450",39180.6582637823
"1451",11860.3568960504
"1452",5969.4747212431
"1453",12228.2481312523
"1454",70876.5166405798
"1455",26292.5146973511
"1456",84954.9299841787
"1457",19419.9254794662
"1458",49512.9055741668
"1459",44568.0187383562
"1460",79022.7864074406
"1461",97923.0067101169
"1462",31437.280556738
"1463",9169.79848003119
"1464",66804.2132291294
"1465",25482.5926281484
"1466",35011.0597505292
"1467",59433.5490638692
"1468",35314.5769142483
"1469",12335.6052527898
"1470",8256.94304080362
"1471",34786.0727885988
"1472",23997.5270366376
"1473",22761.3025203832
"1474",48112.1970585791
"1475",52071.8936476155
"1476",87862.5601545672
"1477",33562.4498189685
"1478",52657.882858679
"1479",14287.652051602
"1480",19352.1919986015
"1481",6242.48440582585
"1482",38463.9790823728
"1483",64680.597347607
"1484",12076.1088101684
"1485",51951.4480445119
"1486",49620.9593474035
"1487",40212.8453187918
"1488",49951.4063649968
"1489",19635.5883480686
"1490",28698.8604233732
"1491",27040.8684231896
"1492",4652.29323600189
"1493",35137.4377066382
"1494",33585.9004474431
"1495",27593.0853349523
"1496",18565.8340038923
"1497",26634.8323090774
"1498",42709.7486308794
"1499",61104.513483882
"1500",30410.520001015
"1501",17841.9520352281
"1502",93109.6062967585
"1503",78073.3890295483
"1504",28716.8976123983
"1505",51157.5582882192
"1506",11678.0284719303
"1507",12311.1793756197
"1508",40324.7655190291
"1509",29686.0128637972
"1510",73801.8140114104
"1511",36920.9489391223
"1512",40022.2131619846
"1513",16795.3595544187
"1514",30439.1815770296
"1515",88581.799497301
"1516",8478.74286625693
"1517",21065.6474088963
"1518",124162.481195123
"1519",132581.192716508
"1520",55699.9095533744
"1521",39435.9638318585
"1522",28024.5434871476
"1523",13850.2554312701
"1524",45282.8307919714
"1525",50836.0859778947
"1526",103416.045792094
"1527",43624.7914005322
"1528",39844.8780729401
"1529",27211.2292084272
"1530",24890.4684095791
"1531",20245.5600072595
"1532",29347.7121180666
"1533",20352.6898888064
"1534",49792.1175532129
"1535",29868.3684941362
"1536",29657.7956226322
"1537",42243.2854853709
"1538",34246.1496022536
"1539",10281.1157057092
"1540",25252.8549882449
"1541",23063.1040922689
"1542",79390.585734698
"1543",68276.9760139821
"1544",64168.430587971
"1545",29547.3742305858
"1546",18992.47080479
"1547",111671.96022643
"1548",89053.9199706141
"1549",85177.6137680041
"1550",53723.3859619765
"1551",58015.590409117
"1552",41150.2111612868
"1553",99949.2847387606
"1554",62029.8019092383
"1555",73175.2357633253
"1556",34029.4253950428
"1557",86689.4762264284
"1558",75746.4230850984
"1559",16254.245978116
"1560",11693.1740138494
"1561",9285.25847865392
"1562",33912.2500919665
"1563",76107.1837728681
"1564",167657.299906294
"1565",32376.1320850483
"1566",55753.8988360761
"1567",12504.366328144
"1568",116131.799000627
"1569",17573.8771525516
"1570",72090.1203743431
"1571",18481.8814361276
"1572",80722.7302255676
"1573",41511.2656203924
"1574",156717.562058029
"1575",29472.4860153931
"1576",52871.4026251965
"1577",30727.6431852202
"1578",70102.1854271697
"1579",49492.0324092142
"1580",8847.1023642671
"1581",16975.0692654987
"1582",6550.47527177042
"1583",151792.868410744
"1584",40653.8142808145
"1585",68960.2895788981
"1586",106061.150392682
"1587",107635.662589731
"1588",12157.4865057097
"1589",39477.96522474
"1590",9777.34454762156
"1591",25794.7740802164
"1592",37698.2671103278
"1593",16107.2386022061
"1594",46138.9756631879
"1595",24254.1619296461
"1596",16234.8720469148
"1597",34357.9886217531
"1598",39038.2864501281
"1599",22572.4560297168
"1600",35509.7792523927
"1601",27160.7089932086
"1602",34446.234984845
"1603",88653.4304698772
"1604",29727.1231704074
"1605",45286.1720398216
"1606",16322.3788223711
"1607",11019.6806063889
"1608",70722.6538766392
"1609",13843.5627355953
"1610",75153.6229145214
"1611",28928.8103504245
"1612",28684.4525506429
"1613",42001.082739738
"1614",9634.74751125284
"1615",100858.398405846
"1616",19661.348476911
"1617",15820.5004866634
"1618",49622.7277742362
"1619",97865.7745906307
"1620",46754.1663327311
"1621",63245.0377747882
"1622",9544.06830966676
"1623",51288.9855003898
"1624",68880.4970672393
"1625",82951.4227364336
"1626",20654.1853073332
"1627",21531.8049502556
"1628",15459.250321717
"1629",25893.244044177
"1630",56294.4901785863
"1631",6855.96619868999
"1632",13840.4790315994
"1633",36024.2526055649
"1634",52911.9268821432
"1635",12520.5416894261
"1636",38262.908409863
"1637",48274.2480550455
"1638",53619.8911839504
"1639",56641.4400985134
"1640",64471.3709143092
"1641",28511.2037921698
"1642",65075.3574613839
"1643",103262.750199014
"1644",60711.7331649319
"1645",45035.9790512582
"1646",34156.0222124438
"1647",59676.5008071722
"1648",21879.5847457351
"1649",45134.532703591
"1650",91699.4408087035
"1651",73636.4897968977
"1652",83203.1169231322
"1653",26009.8283065508
"1654",20603.4202431275
"1655",49567.1907489157
"1656",28126.3251539452
"1657",52960.968598846
"1658",127854.061154398
"1659",39953.2408500521
"1660",44413.2071825805
"1661",24867.5258250594
"1662",86042.6523412033
"1663",122751.430445155
"1664",14942.6006278797
"1665",31167.2738567319
"1666",33519.7698165076
"1667",67880.9447759519
"1668",9768.21012239151
"1669",13449.5311061897
"1670",30835.3618242692
"1671",14338.4052918161
"1672",38846.1387603132
"1673",170336.73231807
"1674",19894.1097382132
"1675",29153.127326178
"1676",163039.822098146
"1677",21553.3245697856
"1678",26690.7261300312
"1679",43790.5414888204
"1680",29687.0052084817
"1681",68103.6794873377
"1682",65074.865684751
"1683",112028.594079998
"1684",81394.9203966346
"1685",14826.9762098103
"1686",65188.0824160485
"1687",43842.8281384764
"1688",39549.7468061096
"1689",53650.0290356866
"1690",71247.70895313
"1691",24895.5579536272
"1692",37022.9291015919
"1693",33775.5419245492
"1694",59409.28797064
"1695",54888.0699493475
"1696",16545.3156925439
"1697",23655.4289772895
"1698",31174.5105526147
"1699",32258.0880457786
"1700",33813.9527635014
"1701",41059.2710443736
"1702",13446.2243620931
"1703",37376.8913330108
"1704",42088.7686870545
"1705",32478.9860562723
"1706",20306.7510533435
"1707",15823.6369290713
"1708",156619.626591981
"1709",44626.274878028
"1710",32058.3357982605
"1711",55715.2951633218
"1712",96391.5744411344
"1713",62400.1225240438
"1714",27045.733156264
"1715",14634.3344973187
"1716",50820.3532003965
"1717",40908.1374938718
"1718",74431.6287897458
"1719",33385.6606400431
"1720",92497.203626342
"1721",44090.9585154246
"1722",42206.7460916815
"1723",11406.2058782303
"1724",34690.4309159111
"1725",34029.0705346298
"1726",13287.5123281208
"1727",83590.37215575
"1728",18802.977666653
"1729",20569.1323237337
"1730",41138.0861220271
"1731",33931.3124897773
"1732",31205.7218740588
"1733",25760.7384394104
"1734",58103.1323272358
"1735",21675.6491388548
"1736",40701.1072182608
"1737",87523.4891653536
"1738",26772.0656566461
"1739",55470.8590280703
"1740",45514.1574107942
"1741",23761.9762453048
"1742",55397.66458949
"1743",22136.1209898437
"1744",9819.90884725675
"1745",33107.316677576
"1746",21661.0855306556
"1747",28607.0202272914
"1748",27215.3888060679
"1749",6824.92825667962
"1750",53682.1734754856
"1751",26054.6267027779
"1752",7307.64686611186
"1753",19020.756581736
"1754",41897.3506115813
"1755",51725.6936685809
"1756",8003.36357882491
"1757",15866.0164423742
"1758",33385.9828835053
"1759",85759.0795947208
"1760",47798.9713266968
"1761",47357.53023863
"1762",37937.9115157365
"1763",37818.8154727387
"1764",17239.8265814078
"1765",39121.7451706756
"1766",109304.28107686
"1767",44733.4858345448
"1768",36663.2251148763
"1769",15417.5990608932
"1770",61399.4149094467
"1771",103678.315113285
"1772",18181.338230367
"1773",68914.3293488278
"1774",38103.1646983414
"1775",34738.0867151807
"1776",39975.9992412808
"1777",60128.7973706101
"1778",42035.1196029811
"1779",9681.17429335737
"1780",33901.0529037236
"1781",190298.676130078
"1782",21845.647464397
"1783",76648.0608453989
"1784",20674.9759022438
"1785",21817.2706938538
"1786",47988.0437436697
"1787",14292.0472793322
"1788",32627.4114842648
"1789",24426.3583197392
"1790",78588.2063258213
"1791",27455.4911753004
"1792",45858.0749315671
"1793",21685.3950859867
"1794",67100.9498426426
"1795",33006.050355291
"1796",95301.7981885569
"1797",47035.5655593817
"1798",14168.903661211
"1799",63082.3196846405
"1800",50961.8739988517
"1801",61561.376631117
"1802",64315.3953848467
"1803",88790.2388916685
"1804",10282.7771680929
"1805",135872.390346787
"1806",28601.351933407
"1807",84059.5008524852
"1808",60807.0461332267
"1809",41998.4279946516
"1810",17656.6665942688
"1811",25403.8984016775
"1812",33287.1523301785
"1813",30823.2292369937
"1814",11610.3149694828
"1815",35559.1589084434
"1816",27519.9226644957
"1817",38150.6207418576
"1818",20584.0248590702
"1819",33962.2536887021
"1820",174105.652705427
"1821",10776.307834509
"1822",85609.3975535112
"1823",11582.1599967189
"1824",121597.71164512
"1825",20010.5740639859
"1826",25037.9097943278
"1827",40552.8075809018
"1828",46739.2720594007
"1829",36007.1725149312
"1830",151634.518986726
"1831",35700.1754900644
"1832",55889.5985683422
"1833",14538.63195016
"1834",48704.0273255785
"1835",39592.4242375453
"1836",83891.8697317752
"1837",18112.4241759135
"1838",20359.7979698722
"1839",37903.7164933654
"1840",31198.1484224239
"1841",40517.7145442699
"1842",18575.3767533798
"1843",28556.931005837
"1844",33888.7173792228
"1845",103920.445225557
"1846",20156.1998269169
"1847",75145.6647922984
"1848",64227.4538509954
"1849",18245.5928383741
"1850",49527.5629748175
"1851",12066.6198432974
"1852",71755.2546771858
"1853",27012.33745531
"1854",16812.6199791341
"1855",42704.6583788976
"1856",14746.3507544468
"1857",95278.9699185083
"1858",53003.8958131144
"1859",17400.8179246129
"1860",31760.2959993576
"1861",14450.8564763148
"1862",28933.470870586
"1863",44891.095430319
"1864",27228.754463592
"1865",13587.6806166791
"1866",9419.09964656242
"1867",60714.4688660861
"1868",34269.4887902197
"1869",24339.828139542
"1870",53333.717432342
"1871",64373.8254604723
"1872",9300.04996010662
"1873",62341.9232970713
"1874",48153.9402359718
"1875",40094.5940159664
"1876",37082.0356084562
"1877",7831.40110672744
"1878",17975.534299981
"1879",22532.7738801576
"1880",56232.1961265614
"1881",37001.1152595637
"1882",56281.8168629884
"1883",46440.0698072726
"1884",36350.5947415966
"1885",30570.6754342951
"1886",82657.4790693364
"1887",54248.1021638882
"1888",27887.5684479932
"1889",53388.7277521013
"1890",51660.3131976974
"1891",66856.8943523389
"1892",22190.3642318858
"1893",27719.0351046384
"1894",72305.3580629203
"1895",20265.5884617435
"1896",50183.2661187636
"1897",15089.4753810632
"1898",57901.2401231449
"1899",12368.4754106067
"1900",21293.2241259961
"1901",14180.4945050138
"1902",11339.4082363315
"1903",60325.1926291838
"1904",32534.6131161051
"1905",65861.698077364
"1906",22678.5538118831
"1907",68852.5095519281
"1908",26487.075792785
"1909",53429.1879598807
"1910",94165.7010228562
"1911",29760.3138546804
"1912",23027.0632637084
"1913",15611.9381296227
"1914",41682.807934748
"1915",207839.91859034
"1916",20025.555762539
"1917",22118.2512125551
"1918",189440.795485721
"1919",13811.7875000772
"1920",26128.6459155496
"1921",16918.3260861666
"1922",25965.7405235166
"1923",37231.8609934067
"1924",50568.8064690325
"1925",60652.3678751271
"1926",28976.3431134473
"1927",105819.901637542
"1928",21238.4082305995
"1929",42345.9446857759
"1930",41363.385029084
"1931",21025.1099631383
